,degree_all,degree_centrality_all,degree_in,degree_centrality_in,degree_out,degree_centrality_out,betweenness_centrality,eigenvector_centrality,cluster
Zscan29,10,0.01855287569573284,10,0.01855287569573284,0,0.0,0.0,0.005608365078786147,LPS_D03_MoM
Neurog2,1,0.0018552875695732839,0,0.0,1,0.0018552875695732839,0.0,0.00045856993865372336,LPS_D03_MoM
Pias2,11,0.02040816326530612,11,0.02040816326530612,0,0.0,0.0,0.01017807967582898,LPS_D03_MoM
Zfp609,12,0.022263450834879406,12,0.022263450834879406,0,0.0,0.0,0.013096300334418352,LPS_D03_MoM
Nfatc4,4,0.0074211502782931356,0,0.0,4,0.0074211502782931356,0.0,0.0021778137152840276,LPS_D03_MoM
Hmgxb4,9,0.016697588126159554,9,0.016697588126159554,0,0.0,0.0,0.006935013376674406,LPS_D03_MoM
Zfp319,5,0.00927643784786642,5,0.00927643784786642,0,0.0,0.0,0.004421148770318304,LPS_D03_MoM
Hmbox1,19,0.03525046382189239,19,0.03525046382189239,0,0.0,0.0,0.011130758145630594,LPS_D03_MoM
Nfrkb,6,0.011131725417439703,6,0.011131725417439703,0,0.0,0.0,0.008851941331939079,LPS_D03_MoM
Ttf1,10,0.01855287569573284,10,0.01855287569573284,0,0.0,0.0,0.0059200707323361365,LPS_D03_MoM
Thap4,13,0.02411873840445269,13,0.02411873840445269,0,0.0,0.0,0.009865393937835275,LPS_D03_MoM
Zfp384,16,0.029684601113172542,16,0.029684601113172542,0,0.0,0.0,0.012461700753273814,LPS_D03_MoM
Gabpb1,15,0.027829313543599257,15,0.027829313543599257,0,0.0,0.0,0.010441653368073718,LPS_D03_MoM
Zbtb43,8,0.014842300556586271,8,0.014842300556586271,0,0.0,0.0,0.005226065341787575,LPS_D03_MoM
Zfp276,5,0.00927643784786642,5,0.00927643784786642,0,0.0,0.0,0.008132793501940093,LPS_D03_MoM
Prr11,1,0.0018552875695732839,1,0.0018552875695732839,0,0.0,0.0,0.0044702662108226,LPS_D03_MoM
Terf1,12,0.022263450834879406,12,0.022263450834879406,0,0.0,0.0,0.006277249309271504,LPS_D03_MoM
L3mbtl3,12,0.022263450834879406,12,0.022263450834879406,0,0.0,0.0,0.006714776093252081,LPS_D03_MoM
Zfp335,6,0.011131725417439703,6,0.011131725417439703,0,0.0,0.0,0.0025243984240153556,LPS_D03_MoM
Zbtb21,12,0.022263450834879406,12,0.022263450834879406,0,0.0,0.0,0.010557601668881757,LPS_D03_MoM
Nfx1,18,0.03339517625231911,18,0.03339517625231911,0,0.0,0.0,0.010279681271951646,LPS_D03_MoM
Zfp653,7,0.012987012987012988,7,0.012987012987012988,0,0.0,0.0,0.004414615587284708,LPS_D03_MoM
Mef2b,2,0.0037105751391465678,0,0.0,2,0.0037105751391465678,0.0,0.0013519615034775112,LPS_D03_MoM
Zfp825,4,0.0074211502782931356,4,0.0074211502782931356,0,0.0,0.0,0.003131985028440971,LPS_D03_MoM
Gcfc2,3,0.0055658627087198514,3,0.0055658627087198514,0,0.0,0.0,0.0025581482505795104,LPS_D03_MoM
Zfp512,14,0.025974025974025976,14,0.025974025974025976,0,0.0,0.0,0.005464396180392899,LPS_D03_MoM
Zgpat,4,0.0074211502782931356,4,0.0074211502782931356,0,0.0,0.0,0.005462398240512959,LPS_D03_MoM
Cpm,4,0.0074211502782931356,4,0.0074211502782931356,0,0.0,0.0,0.002721790503688617,LPS_D03_MoM
Areg,2,0.0037105751391465678,2,0.0037105751391465678,0,0.0,0.0,0.001888989092078194,LPS_D03_MoM
Ikzf4,1,0.0018552875695732839,0,0.0,1,0.0018552875695732839,0.0,0.0002672406343251689,LPS_D03_MoM
Zbtb22,9,0.016697588126159554,9,0.016697588126159554,0,0.0,0.0,0.004641631273290653,LPS_D03_MoM
Zfp617,5,0.00927643784786642,5,0.00927643784786642,0,0.0,0.0,0.005808066894083575,LPS_D03_MoM
Blzf1,6,0.011131725417439703,6,0.011131725417439703,0,0.0,0.0,0.0025331637831016605,LPS_D03_MoM
Wiz,3,0.0055658627087198514,3,0.0055658627087198514,0,0.0,0.0,0.004656860790271325,LPS_D03_MoM
Ppara,1,0.0018552875695732839,0,0.0,1,0.0018552875695732839,0.0,0.0012240365429216475,LPS_D03_MoM
Zfp513,8,0.014842300556586271,8,0.014842300556586271,0,0.0,0.0,0.004311993779976079,LPS_D03_MoM
Repin1,1,0.0018552875695732839,1,0.0018552875695732839,0,0.0,0.0,0.003177059179727526,LPS_D03_MoM
Mkrn2,6,0.011131725417439703,6,0.011131725417439703,0,0.0,0.0,0.003264093935691142,LPS_D03_MoM
Mier3,8,0.014842300556586271,8,0.014842300556586271,0,0.0,0.0,0.006457541069272632,LPS_D03_MoM
Mycn,6,0.011131725417439703,0,0.0,6,0.011131725417439703,0.0,0.0015144640425982245,LPS_D03_MoM
Wfdc10,2,0.0037105751391465678,2,0.0037105751391465678,0,0.0,0.0,0.003834751004681962,LPS_D03_MoM
Wdhd1,2,0.0037105751391465678,2,0.0037105751391465678,0,0.0,0.0,0.0019902778258692887,LPS_D03_MoM
Zbtb16,1,0.0018552875695732839,0,0.0,1,0.0018552875695732839,0.0,0.0002860606083791139,LPS_D03_MoM
Zfp553,3,0.0055658627087198514,3,0.0055658627087198514,0,0.0,0.0,0.004655308612791217,LPS_D03_MoM
Zfp687,5,0.00927643784786642,5,0.00927643784786642,0,0.0,0.0,0.003205113785005016,LPS_D03_MoM
Zfp280c,3,0.0055658627087198514,3,0.0055658627087198514,0,0.0,0.0,0.0010787902789547441,LPS_D03_MoM
Sp100,4,0.0074211502782931356,0,0.0,4,0.0074211502782931356,0.0,0.0007671277499572858,LPS_D03_MoM
Trp73,1,0.0018552875695732839,0,0.0,1,0.0018552875695732839,0.0,0.00034118087702333884,LPS_D03_MoM
Zfp865,5,0.00927643784786642,5,0.00927643784786642,0,0.0,0.0,0.004200955538534959,LPS_D03_MoM
Tcf21,1,0.0018552875695732839,0,0.0,1,0.0018552875695732839,0.0,9.81281189206242e-05,LPS_D03_MoM
Zfp574,6,0.011131725417439703,6,0.011131725417439703,0,0.0,0.0,0.004173619307140711,LPS_D03_MoM
Hmgb3,6,0.011131725417439703,6,0.011131725417439703,0,0.0,0.0,0.0032218622189705975,LPS_D03_MoM
Nkrf,1,0.0018552875695732839,1,0.0018552875695732839,0,0.0,0.0,0.0010301243194139856,LPS_D03_MoM
Fiz1,5,0.00927643784786642,5,0.00927643784786642,0,0.0,0.0,0.004521650507143123,LPS_D03_MoM
Zscan21,1,0.0018552875695732839,1,0.0018552875695732839,0,0.0,0.0,0.0008234386429056823,LPS_D03_MoM
Adnp,2,0.0037105751391465678,2,0.0037105751391465678,0,0.0,0.0,0.0016070806359090406,LPS_D03_MoM
Tada2b,1,0.0018552875695732839,1,0.0018552875695732839,0,0.0,0.0,0.002422169097718846,LPS_D03_MoM
Gcm1,1,0.0018552875695732839,0,0.0,1,0.0018552875695732839,0.0,0.0007325567055203432,LPS_D03_MoM
Zfp592,7,0.012987012987012988,7,0.012987012987012988,0,0.0,0.0,0.002982154931207198,LPS_D03_MoM
Zfp932,1,0.0018552875695732839,1,0.0018552875695732839,0,0.0,0.0,0.0001323910525937223,LPS_D03_MoM
Arid3a,1,0.0018552875695732839,0,0.0,1,0.0018552875695732839,0.0,0.00010521494290066698,LPS_D03_MoM
Tfb1m,1,0.0018552875695732839,1,0.0018552875695732839,0,0.0,0.0,0.000407522615287352,LPS_D03_MoM
Ovol1,1,0.0018552875695732839,0,0.0,1,0.0018552875695732839,0.0,0.00010963097399980466,LPS_D03_MoM
Hoxd3,1,0.0018552875695732839,0,0.0,1,0.0018552875695732839,0.0,7.729519914710805e-05,LPS_D03_MoM
Neurod1,1,0.0018552875695732839,0,0.0,1,0.0018552875695732839,0.0,0.00018800877300932013,LPS_D03_MoM
Erg,2,0.0037105751391465678,0,0.0,2,0.0037105751391465678,0.0,0.0007107356973952542,LPS_D03_MoM
Foxl1,1,0.0018552875695732839,0,0.0,1,0.0018552875695732839,0.0,0.0005373587484579954,LPS_D03_MoM
Hoxa6,1,0.0018552875695732839,0,0.0,1,0.0018552875695732839,0.0,0.00023927109573591902,LPS_D03_MoM
Zfp869,1,0.0018552875695732839,1,0.0018552875695732839,0,0.0,0.0,0.0006942762127766048,LPS_D03_MoM
Sp1,246,0.472168905950096,25,0.04798464491362764,221,0.42418426103646834,2484.0,0.8798009982568719,LPS_D03_RAM
H2-Ab1,15,0.028790786948176585,15,0.028790786948176585,0,0.0,0.0,0.8971816208630753,LPS_D03_RAM
Foxp4,20,0.03838771593090211,9,0.01727447216890595,11,0.02111324376199616,252.0,0.22870502178814295,LPS_D03_RAM
Sp3,207,0.39731285988483683,29,0.05566218809980806,178,0.3416506717850288,3011.0,0.7656915866858639,LPS_D03_RAM
Tcf7l2,129,0.2476007677543186,37,0.0710172744721689,92,0.1765834932821497,510.0,0.952887295811118,LPS_D03_RAM
Fth1,47,0.09021113243761997,47,0.09021113243761997,0,0.0,0.0,0.7113402083904383,LPS_D03_RAM
Atf3,243,0.46641074856046066,40,0.07677543186180422,203,0.3896353166986564,4977.0,0.9799670880936056,LPS_D03_RAM
Fos,108,0.2072936660268714,26,0.04990403071017274,82,0.15738963531669867,0.0,1.0,LPS_D03_RAM
Foxo1,7,0.013435700575815739,3,0.005758157389635317,4,0.007677543186180422,3.0,0.1788667174083827,LPS_D03_RAM
Pparg,69,0.1324376199616123,46,0.08829174664107485,23,0.044145873320537425,2389.0,0.256534758515604,LPS_D03_RAM
Ccl6,25,0.04798464491362764,25,0.04798464491362764,0,0.0,0.0,0.3940413030184661,LPS_D03_RAM
Rfx5,52,0.09980806142034548,5,0.009596928982725527,47,0.09021113243761997,977.0,0.22444063973127054,LPS_D03_RAM
Cebpz,63,0.12092130518234165,17,0.03262955854126679,46,0.08829174664107485,276.0,0.33152289929671286,LPS_D03_RAM
Usf2,139,0.2667946257197697,25,0.04798464491362764,114,0.21880998080614203,857.0,0.6129636778263916,LPS_D03_RAM
Klf13,174,0.33397312859884837,31,0.05950095969289827,143,0.2744721689059501,1127.0,0.8121686746653265,LPS_D03_RAM
Cxcl2,36,0.0690978886756238,36,0.0690978886756238,0,0.0,0.0,0.9565261801298589,LPS_D03_RAM
E2f4,153,0.29366602687140114,20,0.03838771593090211,133,0.255278310940499,3137.0,0.5310521590369891,LPS_D03_RAM
Spi1,61,0.11708253358925144,15,0.028790786948176585,46,0.08829174664107485,210.0,0.30842369334286024,LPS_D03_RAM
Lyz2,8,0.015355086372360844,8,0.015355086372360844,0,0.0,0.0,0.07761101663352775,LPS_D03_RAM
Bach1,48,0.09213051823416507,31,0.05950095969289827,17,0.03262955854126679,2093.0,0.27616089563171164,LPS_D03_RAM
Mt2,54,0.1036468330134357,54,0.1036468330134357,0,0.0,0.0,0.9245931896680114,LPS_D03_RAM
Zbtb7a,220,0.42226487523992323,32,0.061420345489443376,188,0.36084452975047987,1616.0,0.9786774411490957,LPS_D03_RAM
Usf1,142,0.272552783109405,23,0.044145873320537425,119,0.22840690978886757,1936.0,0.5060700683402592,LPS_D03_RAM
S100a8,16,0.030710172744721688,16,0.030710172744721688,0,0.0,0.0,0.23145608045242483,LPS_D03_RAM
E2f7,144,0.2763915547024952,26,0.04990403071017274,118,0.22648752399232247,1759.0,0.4097752805891766,LPS_D03_RAM
Top2a,11,0.02111324376199616,11,0.02111324376199616,0,0.0,0.0,0.1543919349404752,LPS_D03_RAM
Stat1,152,0.29174664107485604,41,0.07869481765834933,111,0.21305182341650672,659.0,0.4613177367372174,LPS_D03_RAM
Gbp2,22,0.04222648752399232,22,0.04222648752399232,0,0.0,0.0,0.17398879437056156,LPS_D03_RAM
Spp1,15,0.028790786948176585,15,0.028790786948176585,0,0.0,0.0,0.21642870340116255,LPS_D03_RAM
Bhlhe41,68,0.13051823416506717,9,0.01727447216890595,59,0.11324376199616124,0.0,0.44027282067349605,LPS_D03_RAM
Fabp5,30,0.05758157389635317,30,0.05758157389635317,0,0.0,0.0,0.5168606056306341,LPS_D03_RAM
Nfyb,66,0.12667946257197696,14,0.026871401151631478,52,0.09980806142034548,314.0,0.4180503941322307,LPS_D03_RAM
Ftl1,46,0.08829174664107485,46,0.08829174664107485,0,0.0,0.0,0.5126461029617234,LPS_D03_RAM
Mt1,22,0.04222648752399232,22,0.04222648752399232,0,0.0,0.0,0.5626963818041276,LPS_D03_RAM
Pbx3,138,0.2648752399232246,11,0.02111324376199616,127,0.2437619961612284,2419.0,0.36942759538966347,LPS_D03_RAM
Runx2,67,0.12859884836852206,33,0.06333973128598848,34,0.06525911708253358,702.0,0.20849447296758405,LPS_D03_RAM
Foxm1,37,0.0710172744721689,34,0.06525911708253358,3,0.005758157389635317,9.0,0.1180299182791811,LPS_D03_RAM
Cenpe,13,0.02495201535508637,13,0.02495201535508637,0,0.0,0.0,0.07532752816507658,LPS_D03_RAM
Sp2,184,0.3531669865642994,11,0.02111324376199616,173,0.33205374280230326,2543.0,0.6113951247913898,LPS_D03_RAM
Nfkb2,67,0.12859884836852206,21,0.04030710172744722,46,0.08829174664107485,462.0,0.30682652465218135,LPS_D03_RAM
Rxra,189,0.362763915547025,0,0.0,189,0.362763915547025,0.0,0.6050074739063296,LPS_D03_RAM
Tmsb4x,24,0.046065259117082535,24,0.046065259117082535,0,0.0,0.0,0.3712546815743203,LPS_D03_RAM
Nr3c1,155,0.29750479846449135,0,0.0,155,0.29750479846449135,0.0,0.6335276096908329,LPS_D03_RAM
Gabpa,140,0.2687140115163148,18,0.0345489443378119,122,0.23416506717850288,2896.0,0.4766242196848512,LPS_D03_RAM
Nfia,8,0.015355086372360844,0,0.0,8,0.015355086372360844,0.0,0.010601283704616833,LPS_D03_RAM
Inhba,5,0.009596928982725527,5,0.009596928982725527,0,0.0,0.0,0.018767141152592506,LPS_D03_RAM
Zeb1,83,0.15930902111324377,0,0.0,83,0.15930902111324377,0.0,0.2778888815215533,LPS_D03_RAM
Malat1,33,0.06333973128598848,33,0.06333973128598848,0,0.0,0.0,0.5659448111836726,LPS_D03_RAM
Nfkb1,107,0.2053742802303263,35,0.0671785028790787,72,0.1381957773512476,1284.0,0.37199198324764715,LPS_D03_RAM
Bclaf1,218,0.418426103646833,26,0.04990403071017274,192,0.3685220729366603,1421.0,0.8620450947655962,LPS_D03_RAM
Egr1,192,0.3685220729366603,42,0.08061420345489444,150,0.28790786948176583,2931.0,0.5672338352411407,LPS_D03_RAM
