,source,target,coef_mean,coef_abs,p,-logp
23628,Id3,Zbtb21,-0.004682529,0.004682529,1.1742475237112243e-12,11.930240346997117
23629,Irf4,Zbtb21,-0.0057161776,0.0057161776,1.007617106564074e-12,11.996704467986829
23631,Mbd2,Zbtb21,0.0032638179,0.0032638179,0.0021190461894638603,2.673859576743358
23632,Fos,Zbtb21,-0.008031643,0.008031643,1.979214136192431e-09,8.703507215831142
23633,Mybl1,Zbtb21,-0.012434003,0.012434003,1.362230088126361e-13,12.865749531509776
23634,Smad1,Zbtb21,-0.0030447515,0.0030447515,0.001234403552031606,2.908542837248289
23635,Mycn,Zbtb21,0.0032907324,0.0032907324,7.874318846897968e-09,8.103787003738729
23636,E2f4,Zbtb21,0.00097547605,0.00097547605,0.005301811241049355,2.2755757383965807
23637,Bhlhe41,Zbtb21,0.008297466,0.008297466,2.4300320130785797e-06,5.6143880049976564
23638,Nfkb2,Zbtb21,0.0027480666,0.0027480666,0.0029356861898301744,2.532290370182741
23639,Npas2,Zbtb21,-0.0012724667,0.0012724667,3.1710370529824284e-05,4.498798683292435
23640,Runx2,Zbtb21,-0.008042489,0.008042489,6.635014625589432e-06,5.178158115481417
23641,Atf3,Zbtb21,0.029581765,0.029581765,2.97026189001442e-14,13.527205256954225
23643,Ctcf,Zbtb21,-0.0056977384,0.0056977384,2.727253896055829e-05,4.564274429156564
23644,Atf1,Zbtb21,-0.006745722,0.006745722,3.1455770799500486e-06,5.502299668295913
23645,Creb1,Zbtb21,-0.0019501898,0.0019501898,0.006381477304559056,2.1950787709733137
23647,Egr2,Zbtb21,-0.004150222,0.004150222,5.2580420175335634e-05,4.279175947725651
23648,Arnt,Zbtb21,0.0014879302,0.0014879302,0.016765046145658893,1.7755952468413383
23649,Mlxip,Zbtb21,0.0040081115,0.0040081115,9.456910787627021e-10,9.02425070788917
23650,Bach1,Zbtb21,0.010229348,0.010229348,4.791973595822077e-07,6.319485583611309
23651,Mitf,Zbtb21,0.002747103,0.002747103,7.411084839852059e-05,4.130118215033234
23652,Bhlhe40,Zbtb21,0.014228478,0.014228478,3.634293853160929e-11,10.43957996044934
23653,E4f1,Zbtb21,0.001065632,0.001065632,0.026852056361476143,1.5710224499180574
23654,Zbtb1,Zbtb21,0.009003743,0.009003743,5.063121428711305e-10,9.295581656814843
23655,Zfp219,Zbtb22,-0.0013238961,0.0013238961,0.0008255243687681952,3.0832701022129956
23656,Mef2a,Zbtb22,-0.0034300587,0.0034300587,0.0003233731152193227,3.4902960895540494
23657,Nfyc,Zbtb22,0.008958128,0.008958128,4.671560885221624e-09,8.33053798654801
23658,Rfx5,Zbtb22,-0.0028666845,0.0028666845,1.1347408242441385e-09,8.945103320368545
23661,Irf3,Zbtb22,-0.002512346,0.002512346,0.0005665755653136782,3.246742159215973
23662,Tfdp1,Zbtb22,-0.0050710104,0.0050710104,2.4027969421537886e-07,6.619282929415951
